source,source_name,target,target_name,troncal,id_trazado,weight_distance_m,tipo_via
640,Estacion_16,652,Estacion_28,NQS Central,TZ007,0.0,1
652,Estacion_28,640,Estacion_16,NQS Central,TZ007,0.0,1
652,Estacion_28,654,Estacion_30,NQS Central,TZ007,0.0,1
654,Estacion_30,652,Estacion_28,NQS Central,TZ007,0.0,1
654,Estacion_30,643,Estacion_19,NQS Central,TZ007,0.0,1
643,Estacion_19,654,Estacion_30,NQS Central,TZ007,0.0,1
645,Estacion_21,650,Estacion_26,NQS Central,TZ007,0.0,1
650,Estacion_26,645,Estacion_21,NQS Central,TZ007,0.0,1
651,Estacion_27,661,Estacion_37,NQS Central,TZ007,0.0,1
661,Estacion_37,651,Estacion_27,NQS Central,TZ007,0.0,1
658,Estacion_34,657,Estacion_33,NQS Central,TZ007,0.0,1
657,Estacion_33,658,Estacion_34,NQS Central,TZ007,0.0,1
657,Estacion_33,656,Estacion_32,NQS Central,TZ007,0.0,1
656,Estacion_32,657,Estacion_33,NQS Central,TZ007,0.0,1
656,Estacion_32,680,Estacion_56,NQS Central,TZ007,0.0,1
680,Estacion_56,656,Estacion_32,NQS Central,TZ007,0.0,1
677,Estacion_53,662,Estacion_38,NQS Central,TZ007,0.0,1
662,Estacion_38,677,Estacion_53,NQS Central,TZ007,0.0,1
663,Estacion_39,664,Estacion_40,NQS Central,TZ007,0.0,1
664,Estacion_40,663,Estacion_39,NQS Central,TZ007,0.0,1
668,Estacion_44,670,Estacion_46,NQS Central,TZ007,0.0,1
670,Estacion_46,668,Estacion_44,NQS Central,TZ007,0.0,1
672,Estacion_48,685,Estacion_61,NQS Central,TZ007,0.0,1
685,Estacion_61,672,Estacion_48,NQS Central,TZ007,0.0,1
685,Estacion_61,686,Estacion_62,NQS Central,TZ007,0.0,1
686,Estacion_62,685,Estacion_61,NQS Central,TZ007,0.0,1
679,Estacion_55,713,Estacion_89,NQS Central,TZ007,0.0,1
713,Estacion_89,679,Estacion_55,NQS Central,TZ007,0.0,1
712,Estacion_88,696,Estacion_72,NQS Central,TZ007,0.0,1
696,Estacion_72,712,Estacion_88,NQS Central,TZ007,0.0,1
697,Estacion_73,702,Estacion_78,NQS Central,TZ007,0.0,1
702,Estacion_78,697,Estacion_73,NQS Central,TZ007,0.0,1
701,Estacion_77,692,Estacion_68,NQS Central,TZ007,0.0,1
692,Estacion_68,701,Estacion_77,NQS Central,TZ007,0.0,1
692,Estacion_68,695,Estacion_71,NQS Central,TZ007,0.0,1
695,Estacion_71,692,Estacion_68,NQS Central,TZ007,0.0,1
695,Estacion_71,690,Estacion_66,NQS Central,TZ007,0.0,1
690,Estacion_66,695,Estacion_71,NQS Central,TZ007,0.0,1
690,Estacion_66,689,Estacion_65,NQS Central,TZ007,0.0,1
689,Estacion_65,690,Estacion_66,NQS Central,TZ007,0.0,1
689,Estacion_65,751,Estacion_127,NQS Central,TZ007,0.0,1
751,Estacion_127,689,Estacion_65,NQS Central,TZ007,0.0,1
748,Estacion_124,737,Estacion_113,NQS Central,TZ007,0.0,1
737,Estacion_113,748,Estacion_124,NQS Central,TZ007,0.0,1
736,Estacion_112,743,Estacion_119,NQS Central,TZ007,0.0,1
743,Estacion_119,736,Estacion_112,NQS Central,TZ007,0.0,1
743,Estacion_119,749,Estacion_125,NQS Central,TZ007,0.0,1
749,Estacion_125,743,Estacion_119,NQS Central,TZ007,0.0,1
749,Estacion_125,746,Estacion_122,NQS Central,TZ007,0.0,1
746,Estacion_122,749,Estacion_125,NQS Central,TZ007,0.0,1
746,Estacion_122,745,Estacion_121,NQS Central,TZ007,0.0,1
745,Estacion_121,746,Estacion_122,NQS Central,TZ007,0.0,1
745,Estacion_121,729,Estacion_105,NQS Central,TZ007,0.0,1
729,Estacion_105,745,Estacion_121,NQS Central,TZ007,0.0,1
731,Estacion_107,714,Estacion_90,NQS Central,TZ007,0.0,1
714,Estacion_90,731,Estacion_107,NQS Central,TZ007,0.0,1
715,Estacion_91,710,Estacion_86,NQS Central,TZ007,0.0,1
710,Estacion_86,715,Estacion_91,NQS Central,TZ007,0.0,1
710,Estacion_86,707,Estacion_83,NQS Central,TZ007,0.0,1
707,Estacion_83,710,Estacion_86,NQS Central,TZ007,0.0,1
707,Estacion_83,705,Estacion_81,NQS Central,TZ007,0.0,1
705,Estacion_81,707,Estacion_83,NQS Central,TZ007,0.0,1
704,Estacion_80,717,Estacion_93,NQS Central,TZ007,0.0,1
717,Estacion_93,704,Estacion_80,NQS Central,TZ007,0.0,1
718,Estacion_94,742,Estacion_118,NQS Central,TZ007,0.0,1
742,Estacion_118,718,Estacion_94,NQS Central,TZ007,0.0,1
742,Estacion_118,740,Estacion_116,NQS Central,TZ007,0.0,1
740,Estacion_116,742,Estacion_118,NQS Central,TZ007,0.0,1
740,Estacion_116,725,Estacion_101,NQS Central,TZ007,0.0,1
725,Estacion_101,740,Estacion_116,NQS Central,TZ007,0.0,1
726,Estacion_102,722,Estacion_98,NQS Central,TZ007,0.0,1
722,Estacion_98,726,Estacion_102,NQS Central,TZ007,0.0,1
723,Estacion_99,732,Estacion_108,NQS Central,TZ007,0.0,1
732,Estacion_108,723,Estacion_99,NQS Central,TZ007,0.0,1
732,Estacion_108,727,Estacion_103,NQS Central,TZ007,0.0,1
727,Estacion_103,732,Estacion_108,NQS Central,TZ007,0.0,1
727,Estacion_103,762,Estacion_138,NQS Central,TZ007,0.0,1
762,Estacion_138,727,Estacion_103,NQS Central,TZ007,0.0,1
762,Estacion_138,759,Estacion_135,NQS Central,TZ007,0.0,1
759,Estacion_135,762,Estacion_138,NQS Central,TZ007,0.0,1
759,Estacion_135,757,Estacion_133,NQS Central,TZ007,0.0,1
757,Estacion_133,759,Estacion_135,NQS Central,TZ007,0.0,1
757,Estacion_133,755,Estacion_131,NQS Central,TZ007,0.0,1
755,Estacion_131,757,Estacion_133,NQS Central,TZ007,0.0,1
753,Estacion_129,760,Estacion_136,NQS Central,TZ007,0.0,1
760,Estacion_136,753,Estacion_129,NQS Central,TZ007,0.0,1
763,Estacion_139,931,Estacion_148,NQS Central,TZ007,0.0,1
931,Estacion_148,763,Estacion_139,NQS Central,TZ007,0.0,1
931,Estacion_148,768,Estacion_144,NQS Central,TZ007,0.0,1
768,Estacion_144,931,Estacion_148,NQS Central,TZ007,0.0,1
768,Estacion_144,770,Estacion_146,NQS Central,TZ007,0.0,1
770,Estacion_146,768,Estacion_144,NQS Central,TZ007,0.0,1
770,Estacion_146,765,Estacion_141,NQS Central,TZ007,0.0,1
765,Estacion_141,770,Estacion_146,NQS Central,TZ007,0.0,1
706,Estacion_82,647,Estacion_23,NQS Central,TZ007,125.76689398706932,1
647,Estacion_23,706,Estacion_82,NQS Central,TZ007,125.76689398706932,1
647,Estacion_23,666,Estacion_42,NQS Central,TZ007,15.67395002366328,1
666,Estacion_42,647,Estacion_23,NQS Central,TZ007,15.67395002366328,1
666,Estacion_42,634,Estacion_10,NQS Central,TZ007,67.49827492970357,1
634,Estacion_10,666,Estacion_42,NQS Central,TZ007,67.49827492970357,1
750,Estacion_126,767,Estacion_143,NQS Central,TZ007,76.43010058507883,1
767,Estacion_143,750,Estacion_126,NQS Central,TZ007,76.43010058507883,1
767,Estacion_143,641,Estacion_17,NQS Central,TZ007,85.59120479108464,1
641,Estacion_17,767,Estacion_143,NQS Central,TZ007,85.59120479108464,1
756,Estacion_132,693,Estacion_69,NQS Central,TZ007,62.61761386427878,1
693,Estacion_69,756,Estacion_132,NQS Central,TZ007,62.61761386427878,1
693,Estacion_69,700,Estacion_76,NQS Central,TZ007,130.86714677556006,1
700,Estacion_76,693,Estacion_69,NQS Central,TZ007,130.86714677556006,1
700,Estacion_76,741,Estacion_117,NQS Central,TZ007,73.16589750895821,1
741,Estacion_117,700,Estacion_76,NQS Central,TZ007,73.16589750895821,1
741,Estacion_117,766,Estacion_142,NQS Central,TZ007,10.65157810261735,1
766,Estacion_142,741,Estacion_117,NQS Central,TZ007,10.65157810261735,1
766,Estacion_142,719,Estacion_95,NQS Central,TZ007,116.70634774159248,1
719,Estacion_95,766,Estacion_142,NQS Central,TZ007,116.70634774159248,1
719,Estacion_95,720,Estacion_96,NQS Central,TZ007,73.32867911273388,1
720,Estacion_96,719,Estacion_95,NQS Central,TZ007,73.32867911273388,1
720,Estacion_96,691,Estacion_67,NQS Central,TZ007,98.63665324412773,1
691,Estacion_67,720,Estacion_96,NQS Central,TZ007,98.63665324412773,1
684,Estacion_60,667,Estacion_43,NQS Central,TZ007,66.60464823744292,1
667,Estacion_43,684,Estacion_60,NQS Central,TZ007,66.60464823744292,1
667,Estacion_43,653,Estacion_29,NQS Central,TZ007,44.04097463294352,1
653,Estacion_29,667,Estacion_43,NQS Central,TZ007,44.04097463294352,1
653,Estacion_29,711,Estacion_87,NQS Central,TZ007,63.94385207121309,1
711,Estacion_87,653,Estacion_29,NQS Central,TZ007,63.94385207121309,1
711,Estacion_87,744,Estacion_120,NQS Central,TZ007,35.64800426071429,1
744,Estacion_120,711,Estacion_87,NQS Central,TZ007,35.64800426071429,1
744,Estacion_120,688,Estacion_64,NQS Central,TZ007,160.98411994705998,1
688,Estacion_64,744,Estacion_120,NQS Central,TZ007,160.98411994705998,1
688,Estacion_64,721,Estacion_97,NQS Central,TZ007,115.26756113569036,1
721,Estacion_97,688,Estacion_64,NQS Central,TZ007,115.26756113569036,1
721,Estacion_97,873,Estacion_147,NQS Central,TZ007,8.709982248588176,1
873,Estacion_147,721,Estacion_97,NQS Central,TZ007,8.709982248588176,1
873,Estacion_147,738,Estacion_114,NQS Central,TZ007,14.775080710802968,1
738,Estacion_114,873,Estacion_147,NQS Central,TZ007,14.775080710802968,1
738,Estacion_114,735,Estacion_111,NQS Central,TZ007,98.19455509352179,1
735,Estacion_111,738,Estacion_114,NQS Central,TZ007,98.19455509352179,1
646,Estacion_22,769,Estacion_145,NQS Central,TZ007,11.935992701412033,1
769,Estacion_145,646,Estacion_22,NQS Central,TZ007,11.935992701412033,1
769,Estacion_145,933,Estacion_149,NQS Central,TZ007,0.0,1
933,Estacion_149,769,Estacion_145,NQS Central,TZ007,0.0,1
933,Estacion_149,694,Estacion_70,NQS Central,TZ007,0.0,1
694,Estacion_70,933,Estacion_149,NQS Central,TZ007,0.0,1
694,Estacion_70,703,Estacion_79,NQS Central,TZ007,0.0,1
703,Estacion_79,694,Estacion_70,NQS Central,TZ007,0.0,1
703,Estacion_79,708,Estacion_84,NQS Central,TZ007,4.8331520239357815,1
708,Estacion_84,703,Estacion_79,NQS Central,TZ007,4.8331520239357815,1
709,Estacion_85,716,Estacion_92,NQS Central,TZ007,117.72371708838023,1
716,Estacion_92,709,Estacion_85,NQS Central,TZ007,117.72371708838023,1
716,Estacion_92,687,Estacion_63,NQS Central,TZ007,0.0,1
687,Estacion_63,716,Estacion_92,NQS Central,TZ007,0.0,1
739,Estacion_115,698,Estacion_74,NQS Central,TZ007,18.52016979051359,1
698,Estacion_74,739,Estacion_115,NQS Central,TZ007,18.52016979051359,1
698,Estacion_74,730,Estacion_106,NQS Central,TZ007,17.595481334161605,1
730,Estacion_106,698,Estacion_74,NQS Central,TZ007,17.595481334161605,1
730,Estacion_106,733,Estacion_109,NQS Central,TZ007,0.0,1
733,Estacion_109,730,Estacion_106,NQS Central,TZ007,0.0,1
733,Estacion_109,627,Estacion_3,NQS Central,TZ007,141.4634776548478,1
627,Estacion_3,733,Estacion_109,NQS Central,TZ007,141.4634776548478,1
627,Estacion_3,724,Estacion_100,NQS Central,TZ007,0.0,1
724,Estacion_100,627,Estacion_3,NQS Central,TZ007,0.0,1
724,Estacion_100,734,Estacion_110,NQS Central,TZ007,0.0,1
734,Estacion_110,724,Estacion_100,NQS Central,TZ007,0.0,1
734,Estacion_110,758,Estacion_134,NQS Central,TZ007,16.043531751406135,1
758,Estacion_134,734,Estacion_110,NQS Central,TZ007,16.043531751406135,1
758,Estacion_134,747,Estacion_123,NQS Central,TZ007,23.58466165605614,1
747,Estacion_123,758,Estacion_134,NQS Central,TZ007,23.58466165605614,1
747,Estacion_123,699,Estacion_75,NQS Central,TZ007,0.0,1
699,Estacion_75,747,Estacion_123,NQS Central,TZ007,0.0,1
699,Estacion_75,728,Estacion_104,NQS Central,TZ007,0.0,1
728,Estacion_104,699,Estacion_75,NQS Central,TZ007,0.0,1
728,Estacion_104,764,Estacion_140,NQS Central,TZ007,0.0,1
764,Estacion_140,728,Estacion_104,NQS Central,TZ007,0.0,1
764,Estacion_140,752,Estacion_128,NQS Central,TZ007,0.0,1
752,Estacion_128,764,Estacion_140,NQS Central,TZ007,0.0,1
649,Estacion_25,736,Estacion_112,Caracas,TZ001,0.0,1
736,Estacion_112,649,Estacion_25,Caracas,TZ001,0.0,1
736,Estacion_112,645,Estacion_21,Caracas,TZ001,137.62508098898047,1
645,Estacion_21,736,Estacion_112,Caracas,TZ001,137.62508098898047,1
696,Estacion_72,713,Estacion_89,Caracas,TZ001,92.2920341596789,1
713,Estacion_89,696,Estacion_72,Caracas,TZ001,92.2920341596789,1
710,Estacion_86,655,Estacion_31,Caracas,TZ001,437.0949497987342,1
655,Estacion_31,710,Estacion_86,Caracas,TZ001,437.0949497987342,1
655,Estacion_31,626,Estacion_2,Caracas,TZ001,81.78029291790381,1
626,Estacion_2,655,Estacion_31,Caracas,TZ001,81.78029291790381,1
700,Estacion_76,625,Estacion_1,Caracas,TZ001,215.35658922167295,1
625,Estacion_1,700,Estacion_76,Caracas,TZ001,215.35658922167295,1
625,Estacion_1,741,Estacion_117,Caracas,TZ001,393.66972380063135,1
741,Estacion_117,625,Estacion_1,Caracas,TZ001,393.66972380063135,1
660,Estacion_36,644,Estacion_20,Caracas,TZ001,259.9192529308257,1
644,Estacion_20,660,Estacion_36,Caracas,TZ001,259.9192529308257,1
654,Estacion_30,684,Estacion_60,Caracas,TZ001,143.04998339966733,1
684,Estacion_60,654,Estacion_30,Caracas,TZ001,143.04998339966733,1
640,Estacion_16,702,Estacion_78,Caracas,TZ001,192.50138175077336,1
702,Estacion_78,640,Estacion_16,Caracas,TZ001,192.50138175077336,1
711,Estacion_87,647,Estacion_23,Caracas,TZ001,380.0757997675855,1
647,Estacion_23,711,Estacion_87,Caracas,TZ001,380.0757997675855,1
769,Estacion_145,691,Estacion_67,Caracas,TZ001,434.69709561129,1
691,Estacion_67,769,Estacion_145,Caracas,TZ001,434.69709561129,1
706,Estacion_82,734,Estacion_110,Caracas,TZ001,41.41509205966304,1
734,Estacion_110,706,Estacion_82,Caracas,TZ001,41.41509205966304,1
703,Estacion_79,627,Estacion_3,Caracas,TZ001,523.4606442943268,1
627,Estacion_3,703,Estacion_79,Caracas,TZ001,523.4606442943268,1
747,Estacion_123,658,Estacion_34,Caracas,TZ001,90.59401737318785,1
658,Estacion_34,747,Estacion_123,Caracas,TZ001,90.59401737318785,1
724,Estacion_100,692,Estacion_68,Caracas,TZ001,103.63651062840017,1
692,Estacion_68,724,Estacion_100,Caracas,TZ001,103.63651062840017,1
755,Estacion_131,656,Estacion_32,Caracas,TZ001,137.84745486382144,1
656,Estacion_32,755,Estacion_131,Caracas,TZ001,137.84745486382144,1
656,Estacion_32,728,Estacion_104,Caracas,TZ001,105.62839315700057,1
728,Estacion_104,656,Estacion_32,Caracas,TZ001,105.62839315700057,1
728,Estacion_104,642,Estacion_18,Caracas,TZ001,31.586770629540297,1
642,Estacion_18,728,Estacion_104,Caracas,TZ001,31.586770629540297,1
766,Estacion_142,651,Estacion_27,Caracas,TZ001,4.373556184087647,1
651,Estacion_27,766,Estacion_142,Caracas,TZ001,4.373556184087647,1
651,Estacion_27,688,Estacion_64,Caracas,TZ001,60.20710754671836,1
688,Estacion_64,651,Estacion_27,Caracas,TZ001,60.20710754671836,1
758,Estacion_134,694,Estacion_70,Caracas,TZ001,29.282536696536226,1
694,Estacion_70,758,Estacion_134,Caracas,TZ001,29.282536696536226,1
629,Estacion_5,646,Estacion_22,Caracas,TZ001,546.3272036637027,1
646,Estacion_22,629,Estacion_5,Caracas,TZ001,546.3272036637027,1
646,Estacion_22,707,Estacion_83,Caracas,TZ001,151.7402871646509,1
707,Estacion_83,646,Estacion_22,Caracas,TZ001,151.7402871646509,1
695,Estacion_71,635,Estacion_11,Caracas,TZ001,0.0,1
635,Estacion_11,695,Estacion_71,Caracas,TZ001,0.0,1
634,Estacion_10,639,Estacion_15,Caracas,TZ001,0.0,1
639,Estacion_15,634,Estacion_10,Caracas,TZ001,0.0,1
639,Estacion_15,687,Estacion_63,Caracas,TZ001,0.0,1
687,Estacion_63,639,Estacion_15,Caracas,TZ001,0.0,1
687,Estacion_63,661,Estacion_37,Caracas,TZ001,0.0,1
661,Estacion_37,687,Estacion_63,Caracas,TZ001,0.0,1
661,Estacion_37,667,Estacion_43,Caracas,TZ001,0.0,1
667,Estacion_43,661,Estacion_37,Caracas,TZ001,0.0,1
667,Estacion_43,689,Estacion_65,Caracas,TZ001,0.0,1
689,Estacion_65,667,Estacion_43,Caracas,TZ001,0.0,1
693,Estacion_69,699,Estacion_75,Caracas,TZ001,0.0,1
699,Estacion_75,693,Estacion_69,Caracas,TZ001,0.0,1
697,Estacion_73,701,Estacion_77,Caracas,TZ001,0.0,1
701,Estacion_77,697,Estacion_73,Caracas,TZ001,0.0,1
701,Estacion_77,746,Estacion_122,Caracas,TZ001,0.0,1
746,Estacion_122,701,Estacion_77,Caracas,TZ001,0.0,1
746,Estacion_122,744,Estacion_120,Caracas,TZ001,0.0,1
744,Estacion_120,746,Estacion_122,Caracas,TZ001,0.0,1
744,Estacion_120,750,Estacion_126,Caracas,TZ001,0.0,1
750,Estacion_126,744,Estacion_120,Caracas,TZ001,0.0,1
750,Estacion_126,719,Estacion_95,Caracas,TZ001,0.0,1
719,Estacion_95,750,Estacion_126,Caracas,TZ001,0.0,1
705,Estacion_81,733,Estacion_109,Caracas,TZ001,0.0,1
733,Estacion_109,705,Estacion_81,Caracas,TZ001,0.0,1
732,Estacion_108,735,Estacion_111,Caracas,TZ001,0.0,1
735,Estacion_111,732,Estacion_108,Caracas,TZ001,0.0,1
735,Estacion_111,729,Estacion_105,Caracas,TZ001,0.0,1
729,Estacion_105,735,Estacion_111,Caracas,TZ001,0.0,1
729,Estacion_105,738,Estacion_114,Caracas,TZ001,0.0,1
738,Estacion_114,729,Estacion_105,Caracas,TZ001,0.0,1
738,Estacion_114,730,Estacion_106,Caracas,TZ001,0.0,1
730,Estacion_106,738,Estacion_114,Caracas,TZ001,0.0,1
720,Estacion_96,739,Estacion_115,Caracas,TZ001,0.0,1
739,Estacion_115,720,Estacion_96,Caracas,TZ001,0.0,1
739,Estacion_115,742,Estacion_118,Caracas,TZ001,0.0,1
742,Estacion_118,739,Estacion_115,Caracas,TZ001,0.0,1
743,Estacion_119,737,Estacion_113,Caracas,TZ001,0.0,1
737,Estacion_113,743,Estacion_119,Caracas,TZ001,0.0,1
737,Estacion_113,761,Estacion_137,Caracas,TZ001,0.0,1
761,Estacion_137,737,Estacion_113,Caracas,TZ001,0.0,1
761,Estacion_137,764,Estacion_140,Caracas,TZ001,0.0,1
764,Estacion_140,761,Estacion_137,Caracas,TZ001,0.0,1
764,Estacion_140,767,Estacion_143,Caracas,TZ001,0.0,1
767,Estacion_143,764,Estacion_140,Caracas,TZ001,0.0,1
759,Estacion_135,663,Estacion_39,Caracas,TZ001,0.0,1
663,Estacion_39,759,Estacion_135,Caracas,TZ001,0.0,1
663,Estacion_39,641,Estacion_17,Caracas,TZ001,0.0,1
641,Estacion_17,663,Estacion_39,Caracas,TZ001,0.0,1
641,Estacion_17,653,Estacion_29,Caracas,TZ001,0.0,1
653,Estacion_29,641,Estacion_17,Caracas,TZ001,0.0,1
648,Estacion_24,657,Estacion_33,Caracas,TZ001,0.0,1
657,Estacion_33,648,Estacion_24,Caracas,TZ001,0.0,1
657,Estacion_33,636,Estacion_12,Caracas,TZ001,0.0,1
636,Estacion_12,657,Estacion_33,Caracas,TZ001,0.0,1
636,Estacion_12,753,Estacion_129,Caracas,TZ001,0.0,1
753,Estacion_129,636,Estacion_12,Caracas,TZ001,0.0,1
760,Estacion_136,873,Estacion_147,Caracas,TZ001,0.0,1
873,Estacion_147,760,Estacion_136,Caracas,TZ001,0.0,1
931,Estacion_148,681,Estacion_57,Caracas,TZ001,118.37044532633172,1
681,Estacion_57,931,Estacion_148,Caracas,TZ001,118.37044532633172,1
681,Estacion_57,678,Estacion_54,Caracas,TZ001,0.0,1
678,Estacion_54,681,Estacion_57,Caracas,TZ001,0.0,1
678,Estacion_54,680,Estacion_56,Caracas,TZ001,0.0,1
680,Estacion_56,678,Estacion_54,Caracas,TZ001,0.0,1
680,Estacion_56,675,Estacion_51,Caracas,TZ001,0.0,1
675,Estacion_51,680,Estacion_56,Caracas,TZ001,0.0,1
674,Estacion_50,677,Estacion_53,Caracas,TZ001,0.0,1
677,Estacion_53,674,Estacion_50,Caracas,TZ001,0.0,1
676,Estacion_52,673,Estacion_49,Caracas,TZ001,0.0,1
673,Estacion_49,676,Estacion_52,Caracas,TZ001,0.0,1
670,Estacion_46,679,Estacion_55,Caracas,TZ001,0.0,1
679,Estacion_55,670,Estacion_46,Caracas,TZ001,0.0,1
679,Estacion_55,686,Estacion_62,Caracas,TZ001,0.0,1
686,Estacion_62,679,Estacion_55,Caracas,TZ001,0.0,1
659,Estacion_35,662,Estacion_38,Caracas,TZ001,0.0,1
662,Estacion_38,659,Estacion_35,Caracas,TZ001,0.0,1
662,Estacion_38,630,Estacion_6,Caracas,TZ001,0.0,1
630,Estacion_6,662,Estacion_38,Caracas,TZ001,0.0,1
637,Estacion_13,633,Estacion_9,Caracas,TZ001,0.0,1
633,Estacion_9,637,Estacion_13,Caracas,TZ001,0.0,1
632,Estacion_8,624,Estacion_0,Caracas,TZ001,0.0,1
624,Estacion_0,632,Estacion_8,Caracas,TZ001,0.0,1
624,Estacion_0,628,Estacion_4,Caracas,TZ001,0.0,1
628,Estacion_4,624,Estacion_0,Caracas,TZ001,0.0,1
628,Estacion_4,650,Estacion_26,Caracas,TZ001,0.0,1
650,Estacion_26,628,Estacion_4,Caracas,TZ001,0.0,1
751,Estacion_127,749,Estacion_125,Caracas,TZ001,0.0,1
749,Estacion_125,751,Estacion_127,Caracas,TZ001,0.0,1
745,Estacion_121,740,Estacion_116,Caracas,TZ001,0.0,1
740,Estacion_116,745,Estacion_121,Caracas,TZ001,0.0,1
725,Estacion_101,722,Estacion_98,Caracas,TZ001,0.0,1
722,Estacion_98,725,Estacion_101,Caracas,TZ001,0.0,1
726,Estacion_102,714,Estacion_90,Caracas,TZ001,0.0,1
714,Estacion_90,726,Estacion_102,Caracas,TZ001,0.0,1
714,Estacion_90,717,Estacion_93,Caracas,TZ001,0.0,1
717,Estacion_93,714,Estacion_90,Caracas,TZ001,0.0,1
718,Estacion_94,668,Estacion_44,Caracas,TZ001,0.0,1
668,Estacion_44,718,Estacion_94,Caracas,TZ001,0.0,1
664,Estacion_40,671,Estacion_47,Caracas,TZ001,0.0,1
671,Estacion_47,664,Estacion_40,Caracas,TZ001,0.0,1
671,Estacion_47,763,Estacion_139,Caracas,TZ001,0.0,1
763,Estacion_139,671,Estacion_47,Caracas,TZ001,0.0,1
763,Estacion_139,754,Estacion_130,Caracas,TZ001,0.0,1
754,Estacion_130,763,Estacion_139,Caracas,TZ001,0.0,1
762,Estacion_138,768,Estacion_144,Caracas,TZ001,0.0,1
768,Estacion_144,762,Estacion_138,Caracas,TZ001,0.0,1
689,Estacion_65,760,Estacion_136,NQS Sur,TZ010,0.0,1
760,Estacion_136,689,Estacion_65,NQS Sur,TZ010,0.0,1
705,Estacion_81,746,Estacion_122,NQS Sur,TZ010,477.7047961942762,1
746,Estacion_122,705,Estacion_81,NQS Sur,TZ010,477.7047961942762,1
759,Estacion_135,697,Estacion_73,NQS Sur,TZ010,28.266217130146742,1
697,Estacion_73,759,Estacion_135,NQS Sur,TZ010,28.266217130146742,1
639,Estacion_15,761,Estacion_137,NQS Sur,TZ010,805.2632808518902,1
761,Estacion_137,639,Estacion_15,NQS Sur,TZ010,805.2632808518902,1
770,Estacion_146,707,Estacion_83,NQS Sur,TZ010,35.57219232909483,1
707,Estacion_83,770,Estacion_146,NQS Sur,TZ010,35.57219232909483,1
636,Estacion_12,743,Estacion_119,NQS Sur,TZ010,382.6586508903465,1
743,Estacion_119,636,Estacion_12,NQS Sur,TZ010,382.6586508903465,1
704,Estacion_80,732,Estacion_108,NQS Sur,TZ010,346.1003375381206,1
732,Estacion_108,704,Estacion_80,NQS Sur,TZ010,346.1003375381206,1
732,Estacion_108,701,Estacion_77,NQS Sur,TZ010,138.64356512777886,1
701,Estacion_77,732,Estacion_108,NQS Sur,TZ010,138.64356512777886,1
701,Estacion_77,729,Estacion_105,NQS Sur,TZ010,46.78873058612862,1
729,Estacion_105,701,Estacion_77,NQS Sur,TZ010,46.78873058612862,1
729,Estacion_105,767,Estacion_143,NQS Sur,TZ010,324.1539607152163,1
767,Estacion_143,729,Estacion_105,NQS Sur,TZ010,324.1539607152163,1
750,Estacion_126,693,Estacion_69,NQS Sur,TZ010,1.8386451074775323,1
693,Estacion_69,750,Estacion_126,NQS Sur,TZ010,1.8386451074775323,1
693,Estacion_69,739,Estacion_115,NQS Sur,TZ010,56.18353734373795,1
739,Estacion_115,693,Estacion_69,NQS Sur,TZ010,56.18353734373795,1
739,Estacion_115,873,Estacion_147,NQS Sur,TZ010,0.0,1
873,Estacion_147,739,Estacion_115,NQS Sur,TZ010,0.0,1
720,Estacion_96,648,Estacion_24,NQS Sur,TZ010,152.1942321267352,1
648,Estacion_24,720,Estacion_96,NQS Sur,TZ010,152.1942321267352,1
648,Estacion_24,634,Estacion_10,NQS Sur,TZ010,148.78440912873157,1
634,Estacion_10,648,Estacion_24,NQS Sur,TZ010,148.78440912873157,1
634,Estacion_10,756,Estacion_132,NQS Sur,TZ010,462.8854100869794,1
756,Estacion_132,634,Estacion_10,NQS Sur,TZ010,462.8854100869794,1
756,Estacion_132,715,Estacion_91,NQS Sur,TZ010,50.22548553480647,1
715,Estacion_91,756,Estacion_132,NQS Sur,TZ010,50.22548553480647,1
715,Estacion_91,719,Estacion_95,NQS Sur,TZ010,498.98860300834076,1
719,Estacion_95,715,Estacion_91,NQS Sur,TZ010,498.98860300834076,1
719,Estacion_95,765,Estacion_141,NQS Sur,TZ010,355.0454479902892,1
765,Estacion_141,719,Estacion_95,NQS Sur,TZ010,355.0454479902892,1
765,Estacion_141,667,Estacion_43,NQS Sur,TZ010,370.0945810395933,1
667,Estacion_43,765,Estacion_141,NQS Sur,TZ010,370.0945810395933,1
667,Estacion_43,716,Estacion_92,NQS Sur,TZ010,0.0,1
716,Estacion_92,667,Estacion_43,NQS Sur,TZ010,0.0,1
730,Estacion_106,744,Estacion_120,NQS Sur,TZ010,7.986628801700135,1
744,Estacion_120,730,Estacion_106,NQS Sur,TZ010,7.986628801700135,1
687,Estacion_63,721,Estacion_97,NQS Sur,TZ010,596.5453443586885,1
721,Estacion_97,687,Estacion_63,NQS Sur,TZ010,596.5453443586885,1
721,Estacion_97,698,Estacion_74,NQS Sur,TZ010,23.697227975770147,1
698,Estacion_74,721,Estacion_97,NQS Sur,TZ010,23.697227975770147,1
698,Estacion_74,753,Estacion_129,NQS Sur,TZ010,163.6981242353122,1
753,Estacion_129,698,Estacion_74,NQS Sur,TZ010,163.6981242353122,1
753,Estacion_129,733,Estacion_109,NQS Sur,TZ010,132.8769352717136,1
733,Estacion_109,753,Estacion_129,NQS Sur,TZ010,132.8769352717136,1
738,Estacion_114,695,Estacion_71,NQS Sur,TZ010,211.57075212356904,1
695,Estacion_71,738,Estacion_114,NQS Sur,TZ010,211.57075212356904,1
