Intervalo,Nombre_Estacion,Demanda_Real,Demanda_Predicha
11:30,Calle 146,33.0,46.479847
11:30,Calle 127,224.0,61.760014
11:30,Héroes,3.0,46.479847
11:30,Calle 161,1.0,61.60471
11:30,Calle 106 - Maletas Explora,150.0,41.200546
11:30,Mazurén,61.0,46.47985
11:30,Calle 45 - American School Way,22.0,38.447784
11:30,Carrera 53,26.0,38.592976
11:30,La Castellana,51.0,46.479847
11:30,AV. 1 Mayo,140.0,38.444935
11:30,De La Sabana,56.0,38.445568
11:30,La Despensa,35.0,43.506943
11:30,Calle 72,0.0,38.448547
11:30,Centro Memoria,1.0,38.446968
11:30,Carrera 43 - Comapan,1.0,38.446636
11:30,Consuelo,18.0,38.446663
11:30,AV. Jiménez - Caracas,181.0,38.44666
11:30,Comuneros,14.0,38.567345
11:30,El Tiempo – Cámara de Comercio de Bogotá,1.0,61.761036
11:30,Biblioteca Tintal,113.0,38.562077
11:30,Ciudad Jardín - UAN,32.0,22.461708
11:30,Bicentenario,25.0,38.44718
11:30,Temporal Calle 57,1.0,38.44834
11:30,Biblioteca,37.0,38.44665
11:30,AV. ElDorado,40.0,38.446617
11:30,Calle 26,12.0,38.446667
11:30,Alquería,1.0,46.060287
11:30,Bosa,80.0,46.479847
11:30,CAD,96.0,38.47513
11:30,Banderas,24.0,38.44666
11:30,Calle 19,1.0,38.44728
11:30,AV. Jiménez - CL 13,0.0,22.527609
11:30,Movistar Arena,80.0,38.458027
11:30,AV. 39,71.0,38.447124
11:30,Calle 76 - San Felipe,121.0,38.446663
11:30,Calle 63,0.0,38.45326
11:30,Calle 85,122.0,38.447575
11:30,NQS - Calle 30 S,79.0,42.21769
11:30,Country Sur,2.0,26.843473
11:30,Carrera 47,19.0,38.44673
11:30,Portal 80,70.0,46.479847
11:30,Olaya,104.0,40.02398
11:30,Molinos,1.0,38.446655
11:30,Nariño,32.0,38.44665
11:30,Gratamira,4.0,46.205936
11:30,Pradera - Plaza Central,48.0,38.448097
11:30,Las Nieves,62.0,38.447247
11:30,Modelia,53.0,38.4467
11:30,Portal El Dorado – C.C. Nuestro Bogotá,16.0,38.44676
11:30,Flores – Areandina,183.0,38.446613
11:30,Museo del Oro,87.0,38.44666
11:30,General Santander,14.0,38.44665
11:30,Portal 20 de Julio,1.0,22.486822
11:30,Humedal Córdoba,7.0,38.446663
11:30,Parque,21.0,46.479847
11:30,Policarpa,1.0,22.75462
11:30,Museo Nacional,101.0,38.447155
11:30,Hospital,6.0,38.446377
11:30,Normandía,66.0,46.479847
11:30,Perdomo,66.0,46.479847
11:30,Hortúa,1.0,22.88549
11:30,Portal Usme,3.0,22.553177
11:30,Ferias,16.0,38.446884
11:30,Temporal Marly,0.0,38.4469
11:30,Patio Bonito,0.0,38.446667
11:30,Portal Tunal,210.0,46.479847
11:30,Fucha,29.0,38.44665
11:30,Minuto de Dios,76.0,46.479908
11:30,Portal Américas,2.0,46.479034
11:30,Las Aguas - Centro Colombo Americano,94.0,46.47979
11:30,Portal Suba,1.0,46.479847
11:30,Suba - AV. Boyacá,37.0,46.479847
11:30,Santa Lucía,1.0,46.28097
11:30,San Martín,6.0,46.28581
11:30,Universidades – CityU,108.0,35.70829
11:30,Santa Isabel,2.0,38.447376
11:30,Suba - Calle 95,84.0,40.29751
11:30,Puente Aranda,7.0,42.433147
11:30,Quiroga,51.0,38.44693
11:30,Puentelargo,21.0,38.446655
11:30,San Victorino,118.0,38.44672
11:30,CC Paseo Villa del Río - Madelena,80.0,58.331806
11:30,San Mateo - CC Unisur,292.0,38.446655
11:30,Sevillana,48.0,46.47985
11:30,Rionegro,50.0,46.48003
11:30,Suba - Calle 116,25.0,38.446655
11:30,San Bernardo,60.0,38.446693
11:30,SENA,0.0,42.759518
11:30,San Facon Carrera 22,7.0,38.44665
11:30,Socorro,11.0,38.446697
11:30,21 Ángeles,20.0,46.479847
11:30,Temporal Calle 34,136.0,22.434195
11:30,Venecia,1.0,38.44665
11:30,Danubio,0.0,44.410202
11:30,Portal Sur - JFK Coop. Financiera,105.0,46.501183
11:30,Temporal Calle 22,36.0,38.551235
11:45,AV. Chile,47.0,38.49688
11:45,CAN,93.0,38.653587
11:45,Campín - UAN,55.0,36.84925
11:45,San Diego,5.0,49.24686
11:45,Granja - Kr 77,38.0,38.84097
11:45,Ricaurte - NQS,31.0,38.44757
11:45,Quirigua,47.0,46.478252
11:45,Suba - Calle 100,71.0,38.587692
11:45,Calle 75 - Zona M,39.0,46.443726
11:45,AV. Boyacá,95.0,38.447678
11:45,Calle 40 Sur,4.0,49.082672
11:45,AV. Américas - AV. Boyacá,3.0,38.446987
11:45,Marsella,88.0,38.44824
11:45,Niza - Calle 127,1.0,38.446655
11:45,La Campiña,42.0,38.446655
11:45,Transversal 86,1.0,38.476364
11:45,Corferias,17.0,23.167633
11:45,Guatoque - Veraguas,15.0,38.44665
11:45,CDS - Carrera 32,5.0,38.44665
11:45,Ciudad Universitaria - Lotería de Bogotá,9.0,28.820293
11:45,Universidad Nacional,22.0,38.44665
11:45,Avenida Rojas - UNISALESIANA,59.0,38.446655
11:45,Tercer Milenio,29.0,38.4467
11:45,Concejo de Bogotá,7.0,38.46313
11:45,NQS - Calle 38A S,86.0,38.475754
11:45,7 de Agosto,71.0,38.462475
11:45,AV. 68,1.0,46.47972
11:45,Distrito Grafiti,79.0,38.45454
11:45,Polo - FINCOMERCIO,15.0,38.658398
11:45,Tygua - San José,8.0,41.311947
11:45,Quinta Paredes,7.0,44.687992
11:45,Salitre - El Greco,101.0,42.50211
11:45,Zona Industrial,20.0,39.07052
11:45,León XIII,51.0,43.915573
11:45,Paloquemao,72.0,38.543713
11:45,Carrera 90,79.0,46.47275
11:45,Gobernación,66.0,38.44665
11:45,Terreros - Hospital Cardio Vascular,1.0,50.563175
11:45,Escuela Militar,9.0,46.479885
11:45,Mandalay,25.0,38.464806
11:45,AV. Cali,97.0,38.746967
11:45,Suba - TV. 91,121.0,49.202763
11:45,Ricaurte - CL 13,1.0,38.446625
11:45,Restrepo,1.0,38.44665
11:45,Prado,87.0,46.47986
11:45,Terminal,182.0,46.67049
11:45,Virrey,137.0,46.574604
11:45,Toberin - Foundever,57.0,39.2657
11:45,Pepe Sierra,109.0,48.48116
11:45,Calle 100 - Marketmedios,1.0,52.720028
11:45,Calle 142,106.0,46.61197
11:45,Portal Norte – Unicervantes,222.0,46.48061
11:45,Calle 187,72.0,46.652187
11:45,Alcalá – Colegio S. Tomás Dominicos,1.0,38.446808
11:45,Calle 146,20.0,46.47984
11:45,Calle 127,197.0,61.4221
11:45,Héroes,191.0,46.479847
11:45,Calle 161,2.0,46.48035
11:45,Calle 106 - Maletas Explora,145.0,46.601734
11:45,Mazurén,72.0,38.49828
11:45,Calle 45 - American School Way,49.0,38.446663
11:45,Carrera 53,42.0,38.455875
11:45,La Castellana,31.0,46.479855
11:45,AV. 1 Mayo,40.0,43.393124
11:45,De La Sabana,42.0,38.446667
11:45,La Despensa,19.0,42.76831
11:45,Calle 72,0.0,38.44666
11:45,Centro Memoria,8.0,38.446686
11:45,Carrera 43 - Comapan,12.0,38.44666
11:45,Consuelo,23.0,38.446674
11:45,AV. Jiménez - Caracas,2.0,38.446697
11:45,Comuneros,2.0,38.44667
11:45,El Tiempo – Cámara de Comercio de Bogotá,1.0,49.203373
11:45,Biblioteca Tintal,164.0,38.430805
11:45,Ciudad Jardín - UAN,13.0,38.44665
11:45,Bicentenario,2.0,38.479607
11:45,Temporal Calle 57,117.0,38.447388
11:45,Biblioteca,22.0,38.44818
11:45,AV. ElDorado,1.0,38.446625
11:45,Calle 26,10.0,38.446655
11:45,Alquería,82.0,38.446644
11:45,Bosa,25.0,46.479847
11:45,CAD,1.0,38.884064
11:45,Banderas,1.0,39.1058
11:45,Calle 19,2.0,38.446712
11:45,AV. Jiménez - CL 13,0.0,39.55959
11:45,Movistar Arena,56.0,38.449646
11:45,AV. 39,3.0,41.327423
11:45,Calle 76 - San Felipe,121.0,38.458168
11:45,Calle 63,0.0,38.44665
11:45,Calle 85,19.0,39.97887
11:45,NQS - Calle 30 S,57.0,38.44667
11:45,Country Sur,14.0,38.445892
11:45,Carrera 47,25.0,39.939827
11:45,Portal 80,89.0,45.650097
11:45,Olaya,101.0,38.446667
11:45,Molinos,1.0,38.44664
11:45,Nariño,9.0,38.446655
11:45,Gratamira,6.0,38.44692
11:45,Pradera - Plaza Central,40.0,38.44681
11:45,Las Nieves,3.0,44.445885
11:45,Modelia,9.0,42.713856
11:45,Portal El Dorado – C.C. Nuestro Bogotá,21.0,38.446648
11:45,Flores – Areandina,222.0,38.461315
11:45,Museo del Oro,45.0,38.44668
11:45,General Santander,5.0,38.44664
11:45,Portal 20 de Julio,76.0,38.44665
11:45,Humedal Córdoba,17.0,44.74767
11:45,Parque,26.0,45.974586
11:45,Policarpa,3.0,22.612272
11:45,Museo Nacional,49.0,38.44667
11:45,Hospital,26.0,38.44666
11:45,Normandía,2.0,45.222607
11:45,Perdomo,58.0,38.446655
11:45,Hortúa,9.0,22.490778
11:45,Portal Usme,1.0,38.446655
11:45,Ferias,1.0,38.44666
11:45,Temporal Marly,0.0,38.44665
11:45,Patio Bonito,0.0,38.44665
11:45,Portal Tunal,203.0,46.48861
11:45,Fucha,1.0,38.44665
11:45,Minuto de Dios,147.0,38.44665
11:45,Portal Américas,159.0,46.301056
11:45,Las Aguas - Centro Colombo Americano,98.0,48.04816
11:45,Portal Suba,3.0,49.21179
11:45,Suba - AV. Boyacá,24.0,38.44665
11:45,Santa Lucía,76.0,40.349983
11:45,San Martín,7.0,38.447033
11:45,Universidades – CityU,1.0,41.692307
11:45,Santa Isabel,39.0,45.276035
11:45,Suba - Calle 95,1.0,46.479984
11:45,Puente Aranda,20.0,45.174633
11:45,Quiroga,40.0,38.473053
11:45,Puentelargo,60.0,38.44667
11:45,San Victorino,8.0,50.698025
11:45,CC Paseo Villa del Río - Madelena,116.0,46.499813
11:45,San Mateo - CC Unisur,1.0,46.479847
11:45,Sevillana,37.0,46.479847
11:45,Rionegro,55.0,39.26921
11:45,Suba - Calle 116,96.0,38.44665
11:45,San Bernardo,6.0,38.45544
11:45,SENA,0.0,46.47856
11:45,San Facon Carrera 22,1.0,38.44668
11:45,Socorro,14.0,40.82343
11:45,21 Ángeles,19.0,40.02714
11:45,Temporal Calle 34,1.0,38.446674
11:45,Venecia,90.0,38.446026
11:45,Danubio,0.0,46.47983
11:45,Portal Sur - JFK Coop. Financiera,100.0,41.951027
11:45,Temporal Calle 22,41.0,38.73281
12:00,AV. Chile,2.0,38.57259
12:00,CAN,131.0,38.446705
12:00,Campín - UAN,105.0,38.44666
12:00,San Diego,5.0,44.32738
12:00,Granja - Kr 77,19.0,38.483364
12:00,Ricaurte - NQS,89.0,27.305897
12:00,Quirigua,1.0,49.22021
12:00,Suba - Calle 100,87.0,38.446625
12:00,Calle 75 - Zona M,20.0,38.446667
12:00,AV. Boyacá,99.0,38.447742
12:00,Calle 40 Sur,23.0,46.9008
12:00,AV. Américas - AV. Boyacá,63.0,38.447716
12:00,Marsella,2.0,38.451263
12:00,Niza - Calle 127,19.0,38.448265
12:00,La Campiña,39.0,38.44665
12:00,Transversal 86,61.0,38.44683
12:00,Corferias,2.0,38.446663
12:00,Guatoque - Veraguas,1.0,38.44665
12:00,CDS - Carrera 32,2.0,38.44665
12:00,Ciudad Universitaria - Lotería de Bogotá,1.0,22.75902
12:00,Universidad Nacional,130.0,38.44665
12:00,Avenida Rojas - UNISALESIANA,98.0,38.44665
12:00,Tercer Milenio,34.0,22.500206
12:00,Concejo de Bogotá,36.0,22.6686
12:00,NQS - Calle 38A S,54.0,48.858494
12:00,7 de Agosto,41.0,38.44666
12:00,AV. 68,121.0,46.009266
12:00,Distrito Grafiti,67.0,44.15259
12:00,Polo - FINCOMERCIO,17.0,38.45052
12:00,Tygua - San José,37.0,38.447376
12:00,Quinta Paredes,27.0,38.44702
12:00,Salitre - El Greco,93.0,38.50206
12:00,Zona Industrial,10.0,38.446667
12:00,León XIII,66.0,38.446636
12:00,Paloquemao,146.0,23.890907
12:00,Carrera 90,99.0,46.465664
12:00,Gobernación,58.0,38.446655
12:00,Terreros - Hospital Cardio Vascular,98.0,38.446655
12:00,Escuela Militar,14.0,38.465214
12:00,Mandalay,14.0,39.02668
12:00,AV. Cali,104.0,47.861103
12:00,Suba - TV. 91,114.0,47.390186
12:00,Ricaurte - CL 13,70.0,38.446648
12:00,Restrepo,1.0,38.44663
12:00,Prado,108.0,47.227886
12:00,Terminal,71.0,56.380524
12:00,Virrey,176.0,55.871243
12:00,Toberin - Foundever,171.0,46.37014
12:00,Pepe Sierra,137.0,39.295593
12:00,Calle 100 - Marketmedios,271.0,38.90514
12:00,Calle 142,96.0,50.256184
12:00,Portal Norte – Unicervantes,239.0,57.255886
12:00,Calle 187,90.0,46.404934
12:00,Alcalá – Colegio S. Tomás Dominicos,126.0,38.446655
12:00,Calle 146,45.0,47.706287
12:00,Calle 127,243.0,58.70525
12:00,Héroes,27.0,56.739758
12:00,Calle 161,13.0,47.207813
12:00,Calle 106 - Maletas Explora,157.0,57.35899
12:00,Mazurén,112.0,38.448757
12:00,Calle 45 - American School Way,41.0,38.446655
12:00,Carrera 53,32.0,38.45675
12:00,La Castellana,8.0,53.40072
12:00,AV. 1 Mayo,16.0,38.446655
12:00,De La Sabana,50.0,38.44662
12:00,La Despensa,35.0,38.446617
12:00,Calle 72,0.0,38.44665
12:00,Centro Memoria,56.0,21.7852
12:00,Carrera 43 - Comapan,1.0,38.44665
12:00,Consuelo,1.0,37.68806
12:00,AV. Jiménez - Caracas,3.0,22.57663
12:00,Comuneros,77.0,22.521328
12:00,El Tiempo – Cámara de Comercio de Bogotá,150.0,38.44715
12:00,Biblioteca Tintal,3.0,38.446747
12:00,Ciudad Jardín - UAN,36.0,38.443462
12:00,Bicentenario,14.0,23.670376
12:00,Temporal Calle 57,291.0,38.44678
12:00,Biblioteca,20.0,38.44668
12:00,AV. ElDorado,53.0,38.44553
12:00,Calle 26,14.0,38.446503
12:00,Alquería,93.0,38.44665
12:00,Bosa,25.0,38.45398
12:00,CAD,1.0,38.454353
12:00,Banderas,67.0,38.446804
12:00,Calle 19,60.0,22.528723
12:00,AV. Jiménez - CL 13,0.0,38.46076
12:00,Movistar Arena,79.0,22.484539
12:00,AV. 39,29.0,38.44665
12:00,Calle 76 - San Felipe,1.0,46.485806
12:00,Calle 63,0.0,38.446655
12:00,Calle 85,2.0,38.4741
12:00,NQS - Calle 30 S,73.0,38.446712
12:00,Country Sur,1.0,22.49288
12:00,Carrera 47,17.0,38.457085
12:00,Portal 80,1.0,38.447014
12:00,Olaya,5.0,22.78557
12:00,Molinos,39.0,38.44665
12:00,Nariño,60.0,38.44665
12:00,Gratamira,11.0,38.44666
12:00,Pradera - Plaza Central,66.0,48.96034
12:00,Las Nieves,11.0,22.518543
12:00,Modelia,47.0,29.126654
12:00,Portal El Dorado – C.C. Nuestro Bogotá,25.0,38.446568
12:00,Flores – Areandina,49.0,38.44665
12:00,Museo del Oro,80.0,38.44665
12:00,General Santander,17.0,38.446762
12:00,Portal 20 de Julio,1.0,38.446644
12:00,Humedal Córdoba,8.0,40.015812
12:00,Parque,2.0,38.446693
12:00,Policarpa,47.0,23.231445
12:00,Museo Nacional,61.0,38.446636
12:00,Hospital,15.0,38.44664
12:00,Normandía,1.0,38.655807
12:00,Perdomo,85.0,38.44665
12:00,Hortúa,55.0,38.44329
12:00,Portal Usme,2.0,38.446674
12:00,Ferias,1.0,38.446655
12:00,Temporal Marly,0.0,38.44665
12:00,Patio Bonito,0.0,38.44665
12:00,Portal Tunal,2.0,38.447166
12:00,Fucha,86.0,38.446674
12:00,Minuto de Dios,71.0,45.443405
12:00,Portal Américas,103.0,57.179234
12:00,Las Aguas - Centro Colombo Americano,82.0,38.446762
12:00,Portal Suba,9.0,38.934834
12:00,Suba - AV. Boyacá,27.0,38.446655
12:00,Santa Lucía,62.0,38.446655
12:00,San Martín,5.0,38.44665
12:00,Universidades – CityU,169.0,22.496492
12:00,Santa Isabel,40.0,32.24747
12:00,Suba - Calle 95,35.0,42.934433
12:00,Puente Aranda,27.0,46.781258
12:00,Quiroga,1.0,38.51495
12:00,Puentelargo,60.0,38.446747
12:00,San Victorino,78.0,38.446663
12:00,CC Paseo Villa del Río - Madelena,92.0,56.042583
12:00,San Mateo - CC Unisur,278.0,38.44665
12:00,Sevillana,52.0,49.202396
12:00,Rionegro,25.0,38.44665
12:00,Suba - Calle 116,13.0,38.44665
12:00,San Bernardo,66.0,22.422043
12:00,SENA,0.0,22.807981
12:00,San Facon Carrera 22,62.0,38.834667
12:00,Socorro,25.0,25.877201
12:00,21 Ángeles,43.0,42.071297
12:00,Temporal Calle 34,79.0,22.472204
12:00,Venecia,102.0,38.44666
12:00,Danubio,0.0,22.968678
12:00,Portal Sur - JFK Coop. Financiera,6.0,38.45932
12:00,Temporal Calle 22,41.0,38.446655
12:15,AV. Chile,158.0,38.44673
12:15,CAN,122.0,51.603542
12:15,Campín - UAN,1.0,61.378876
12:15,San Diego,13.0,38.473747
12:15,Granja - Kr 77,20.0,40.069874
12:15,Ricaurte - NQS,110.0,47.535267
12:15,Quirigua,46.0,46.476826
12:15,Suba - Calle 100,71.0,39.28959
12:15,Calle 75 - Zona M,141.0,46.45502
12:15,AV. Boyacá,139.0,38.44665
12:15,Calle 40 Sur,1.0,38.47981
12:15,AV. Américas - AV. Boyacá,88.0,39.41774
12:15,Marsella,72.0,46.097393
12:15,Niza - Calle 127,61.0,46.480003
12:15,La Campiña,58.0,38.45413
12:15,Transversal 86,64.0,38.529385
12:15,Corferias,31.0,38.811188
12:15,Guatoque - Veraguas,62.0,38.415443
12:15,CDS - Carrera 32,10.0,40.347492
12:15,Ciudad Universitaria - Lotería de Bogotá,9.0,46.480648
12:15,Universidad Nacional,186.0,38.446407
12:15,Avenida Rojas - UNISALESIANA,61.0,39.017143
12:15,Tercer Milenio,31.0,38.45028
12:15,Concejo de Bogotá,1.0,46.31547
12:15,NQS - Calle 38A S,100.0,44.87598
12:15,7 de Agosto,211.0,39.046097
12:15,AV. 68,188.0,57.18339
12:15,Distrito Grafiti,85.0,48.873013
12:15,Polo - FINCOMERCIO,19.0,38.451683
12:15,Tygua - San José,12.0,38.45697
12:15,Quinta Paredes,51.0,38.801064
12:15,Salitre - El Greco,47.0,40.82328
12:15,Zona Industrial,30.0,38.462814
12:15,León XIII,101.0,43.24671
12:15,Paloquemao,230.0,38.448277
12:15,Carrera 90,99.0,46.619434
12:15,Gobernación,68.0,46.47869
12:15,Terreros - Hospital Cardio Vascular,72.0,46.479675
12:15,Escuela Militar,11.0,46.479847
12:15,Mandalay,23.0,46.479862
12:15,AV. Cali,1.0,59.50095
12:15,Suba - TV. 91,137.0,50.353836
12:15,Ricaurte - CL 13,55.0,46.479847
12:15,Restrepo,160.0,38.446655
12:15,Prado,1.0,67.47683
12:15,Terminal,129.0,47.62749
12:15,Virrey,119.0,48.602177
12:15,Toberin - Foundever,52.0,57.98522
12:15,Pepe Sierra,1.0,55.37065
12:15,Calle 100 - Marketmedios,1.0,52.23805
12:15,Calle 142,18.0,56.225906
12:15,Portal Norte – Unicervantes,275.0,69.550446
12:15,Calle 187,102.0,72.10294
12:15,Alcalá – Colegio S. Tomás Dominicos,114.0,48.59138
12:15,Calle 146,38.0,57.317135
12:15,Calle 127,212.0,74.26189
12:15,Héroes,158.0,38.44709
12:15,Calle 161,47.0,51.22918
12:15,Calle 106 - Maletas Explora,1.0,73.84589
12:15,Mazurén,130.0,57.12843
12:15,Calle 45 - American School Way,72.0,44.682457
12:15,Carrera 53,61.0,39.873867
12:15,La Castellana,87.0,46.77959
12:15,AV. 1 Mayo,16.0,38.749763
12:15,De La Sabana,54.0,38.446754
12:15,La Despensa,1.0,38.44786
12:15,Calle 72,0.0,43.35479
12:15,Centro Memoria,5.0,38.446705
12:15,Carrera 43 - Comapan,30.0,38.44709
12:15,Consuelo,19.0,38.45471
12:15,AV. Jiménez - Caracas,240.0,38.87681
12:15,Comuneros,19.0,38.447453
12:15,El Tiempo – Cámara de Comercio de Bogotá,52.0,46.48247
12:15,Biblioteca Tintal,115.0,46.479847
12:15,Ciudad Jardín - UAN,1.0,22.540941
12:15,Bicentenario,20.0,43.8643
12:15,Temporal Calle 57,327.0,46.53553
12:15,Biblioteca,7.0,46.478085
12:15,AV. ElDorado,52.0,38.604767
12:15,Calle 26,35.0,41.38985
12:15,Alquería,73.0,38.43784
12:15,Bosa,18.0,45.92668
12:15,CAD,2.0,38.446716
12:15,Banderas,1.0,49.24777
12:15,Calle 19,41.0,38.446674
12:15,AV. Jiménez - CL 13,0.0,26.565653
12:15,Movistar Arena,139.0,38.44667
12:15,AV. 39,70.0,46.479847
12:15,Calle 76 - San Felipe,201.0,38.44524
12:15,Calle 63,0.0,46.479847
12:15,Calle 85,113.0,42.67526
12:15,NQS - Calle 30 S,49.0,38.446556
12:15,Country Sur,71.0,18.876566
12:15,Carrera 47,24.0,38.44681
12:15,Portal 80,63.0,38.446606
12:15,Olaya,123.0,22.5053
12:15,Molinos,28.0,22.648764
12:15,Nariño,43.0,38.44663
12:15,Gratamira,10.0,38.44668
12:15,Pradera - Plaza Central,161.0,47.899094
12:15,Las Nieves,105.0,38.44701
12:15,Modelia,48.0,37.23304
12:15,Portal El Dorado – C.C. Nuestro Bogotá,116.0,38.46499
12:15,Flores – Areandina,239.0,38.446632
12:15,Museo del Oro,1.0,38.474426
12:15,General Santander,21.0,33.061016
12:15,Portal 20 de Julio,87.0,26.0342
12:15,Humedal Córdoba,16.0,46.312122
12:15,Parque,1.0,38.44786
12:15,Policarpa,37.0,24.692467
12:15,Museo Nacional,55.0,31.25868
12:15,Hospital,35.0,23.624853
12:15,Normandía,78.0,38.44665
12:15,Perdomo,65.0,42.026478
12:15,Hortúa,50.0,30.538893
12:15,Portal Usme,6.0,22.557045
12:15,Ferias,52.0,42.37201
12:15,Temporal Marly,0.0,46.478756
12:15,Patio Bonito,0.0,38.571335
12:15,Portal Tunal,20.0,46.430912
12:15,Fucha,106.0,39.38681
12:15,Minuto de Dios,69.0,38.475487
12:15,Portal Américas,8.0,38.447025
12:15,Las Aguas - Centro Colombo Americano,66.0,38.486153
12:15,Portal Suba,2.0,38.572872
12:15,Suba - AV. Boyacá,19.0,40.738117
12:15,Santa Lucía,74.0,39.45828
12:15,San Martín,19.0,38.696346
12:15,Universidades – CityU,139.0,38.44668
12:15,Santa Isabel,28.0,46.479748
12:15,Suba - Calle 95,1.0,46.490166
12:15,Puente Aranda,36.0,46.47368
12:15,Quiroga,43.0,39.03219
12:15,Puentelargo,71.0,45.098305
12:15,San Victorino,2.0,38.44677
12:15,CC Paseo Villa del Río - Madelena,93.0,38.61797
12:15,San Mateo - CC Unisur,286.0,38.446655
12:15,Sevillana,41.0,46.479946
12:15,Rionegro,59.0,46.479847
12:15,Suba - Calle 116,80.0,38.535374
12:15,San Bernardo,76.0,38.48312
12:15,SENA,0.0,39.480797
12:15,San Facon Carrera 22,1.0,38.446655
12:15,Socorro,21.0,46.359535
12:15,21 Ángeles,33.0,38.448097
12:15,Temporal Calle 34,1.0,38.446644
12:15,Venecia,63.0,41.3968
12:15,Danubio,0.0,38.60497
12:15,Portal Sur - JFK Coop. Financiera,8.0,38.465813
12:15,Temporal Calle 22,15.0,38.446716
12:30,AV. Chile,129.0,57.17898
12:30,CAN,94.0,72.96882
12:30,Campín - UAN,40.0,61.708935
12:30,San Diego,5.0,39.425323
12:30,Granja - Kr 77,1.0,38.447575
12:30,Ricaurte - NQS,92.0,50.99374
12:30,Quirigua,46.0,46.480186
12:30,Suba - Calle 100,89.0,38.446743
12:30,Calle 75 - Zona M,61.0,57.260715
12:30,AV. Boyacá,88.0,46.78344
12:30,Calle 40 Sur,13.0,54.49574
12:30,AV. Américas - AV. Boyacá,91.0,43.95676
12:30,Marsella,97.0,48.38388
12:30,Niza - Calle 127,26.0,51.049717
12:30,La Campiña,66.0,46.479847
12:30,Transversal 86,60.0,40.72116
12:30,Corferias,48.0,39.555134
12:30,Guatoque - Veraguas,31.0,38.44665
12:30,CDS - Carrera 32,5.0,41.661533
12:30,Ciudad Universitaria - Lotería de Bogotá,1.0,46.47987
12:30,Universidad Nacional,164.0,46.479855
12:30,Avenida Rojas - UNISALESIANA,29.0,46.510735
12:30,Tercer Milenio,1.0,38.44673
12:30,Concejo de Bogotá,40.0,46.479847
12:30,NQS - Calle 38A S,2.0,38.448963
12:30,7 de Agosto,133.0,50.594902
12:30,AV. 68,160.0,72.69795
12:30,Distrito Grafiti,103.0,46.536076
12:30,Polo - FINCOMERCIO,29.0,46.479847
12:30,Tygua - San José,2.0,46.05936
12:30,Quinta Paredes,30.0,46.51314
12:30,Salitre - El Greco,3.0,38.452744
12:30,Zona Industrial,1.0,46.480312
12:30,León XIII,1.0,46.479862
12:30,Paloquemao,144.0,38.446724
12:30,Carrera 90,88.0,46.516293
12:30,Gobernación,42.0,46.697277
12:30,Terreros - Hospital Cardio Vascular,1.0,46.479618
12:30,Escuela Militar,23.0,46.479893
12:30,Mandalay,1.0,39.05395
12:30,AV. Cali,117.0,51.74313
12:30,Suba - TV. 91,70.0,49.84689
12:30,Ricaurte - CL 13,53.0,46.479847
12:30,Restrepo,170.0,38.463066
12:30,Prado,94.0,48.079407
12:30,Terminal,86.0,74.156265
12:30,Virrey,172.0,53.2738
12:30,Toberin - Foundever,35.0,46.479946
12:30,Pepe Sierra,139.0,48.740776
12:30,Calle 100 - Marketmedios,1.0,38.940212
12:30,Calle 142,28.0,46.570934
12:30,Portal Norte – Unicervantes,225.0,73.81015
12:30,Calle 187,29.0,78.57974
12:30,Alcalá – Colegio S. Tomás Dominicos,73.0,45.848766
12:30,Calle 146,32.0,47.02907
12:30,Calle 127,248.0,74.266495
12:30,Héroes,2.0,67.786896
12:30,Calle 161,18.0,46.63316
12:30,Calle 106 - Maletas Explora,178.0,49.575764
12:30,Mazurén,46.0,71.367775
12:30,Calle 45 - American School Way,18.0,46.48341
12:30,Carrera 53,69.0,41.98172
12:30,La Castellana,1.0,47.097504
12:30,AV. 1 Mayo,41.0,38.948574
12:30,De La Sabana,2.0,38.44677
12:30,La Despensa,27.0,46.47922
12:30,Calle 72,0.0,46.71937
12:30,Centro Memoria,22.0,38.446663
12:30,Carrera 43 - Comapan,11.0,46.480328
12:30,Consuelo,9.0,46.46119
12:30,AV. Jiménez - Caracas,2.0,38.499546
12:30,Comuneros,13.0,43.642826
12:30,El Tiempo – Cámara de Comercio de Bogotá,1.0,46.479847
12:30,Biblioteca Tintal,46.0,61.77622
12:30,Ciudad Jardín - UAN,28.0,38.44668
12:30,Bicentenario,12.0,46.479847
12:30,Temporal Calle 57,2.0,61.76517
12:30,Biblioteca,20.0,46.47388
12:30,AV. ElDorado,64.0,46.479847
12:30,Calle 26,20.0,46.479847
12:30,Alquería,1.0,23.139233
12:30,Bosa,76.0,46.479057
12:30,CAD,34.0,38.49148
12:30,Banderas,25.0,48.61261
12:30,Calle 19,86.0,46.479855
12:30,AV. Jiménez - CL 13,0.0,46.47894
12:30,Movistar Arena,108.0,38.446964
12:30,AV. 39,1.0,46.5015
12:30,Calle 76 - San Felipe,109.0,46.55579
12:30,Calle 63,0.0,46.536976
12:30,Calle 85,143.0,72.92942
12:30,NQS - Calle 30 S,48.0,46.5926
12:30,Country Sur,42.0,38.446644
12:30,Carrera 47,35.0,46.490364
12:30,Portal 80,124.0,38.44665
12:30,Olaya,2.0,46.479862
12:30,Molinos,1.0,38.49596
12:30,Nariño,6.0,38.496258
12:30,Gratamira,2.0,46.46628
12:30,Pradera - Plaza Central,120.0,46.646534
